,WOB_klbf,RPM,Torque_kNm,SPP_psi,Flow_Rate_gpm,Mud_Weight_ppg,Formation,ROP_ft_per_hr
21,11.277223729341882,101.6288610321571,19.00420458654605,1865.5337591985253,420.26579259007434,10.241585293599005,Limestone,102.7481593825
22,18.146509184084817,189.41546735271424,28.420561550827294,2370.8877664438032,636.1919216458518,12.312480457576552,Shale,186.308890801767
23,21.486282948216125,195.9481543231515,6.306446982150594,1664.912314297424,713.0323422741428,11.376980802303327,Dolomite,213.21184001600247
24,25.523149289766618,192.19730847588076,15.469832976854034,1113.1713122934311,636.5460654556085,12.2206608114502,Sandstone,219.29900248416138
25,40.33291826268561,126.38999033204493,11.503944774051279,1747.8420940256271,712.1752236246748,10.610351893088662,Dolomite,187.06762881126954
26,13.985320197126189,180.68597113850387,23.270524124518246,2888.897165388607,498.4960811037371,9.535617099172558,Shale,156.4041901431317
27,28.140549728612523,178.23691579490986,29.532427262431167,2283.4687945971164,378.1584853544304,8.711306745458888,Sandstone,134.313719324221
28,31.65865559879191,104.67406625405579,11.413251561106195,2342.958297334414,668.9754736987961,11.404339405935403,Dolomite,161.48564096107242
29,7.090268572399898,176.04816638109483,21.354365036851863,2264.5643072752796,480.23725257077695,8.985211992022137,Dolomite,139.87526004770442
30,32.339518335564726,65.18106886016896,9.952440818993503,1397.9842779188737,635.6354126145662,9.71110051308787,Limestone,156.90177835037446
31,12.673585565928118,143.47778298748744,19.133256364290247,1836.6677282045603,435.32197099088285,10.62988363153559,Sandstone,156.2646577670665
32,7.927321684337578,92.20123722027843,16.598312167208405,2501.8795967266365,340.61481740333636,10.75766635111899,Dolomite,77.06820194913401
33,47.699849176399994,76.87936400881904,29.300133240788426,1202.7457951063184,796.2908977438817,10.902332787948545,Dolomite,177.8644513962601
34,48.45344148835517,70.77344822808928,20.213181817411666,1555.7055521794246,378.10075396529965,9.165021321398802,Limestone,117.5682675591196
35,41.37788066524075,157.48042862293957,13.737659302170469,1552.6382169317071,794.2104969817406,10.018949619286595,Dolomite,204.29292092223773
36,18.70761961280168,107.58249492752927,7.852394622198334,1864.0378551890121,788.6399662832237,10.968776908467866,Dolomite,186.42815641805416
37,9.395245130287275,161.46734801402658,8.781170718373364,2960.73748188437,696.9090519540198,12.379275458535139,Dolomite,180.68569997660663
38,35.79048619304706,69.14988771185193,10.632923248780877,1135.005093367644,629.7114810409987,11.410524550798755,Limestone,163.74839562624172
39,24.80686221828206,104.14064729628544,11.27416653350745,2037.40198876119,588.9035251255423,12.190415028375831,Dolomite,157.0959704032093
40,10.491720568015047,135.5287809325472,26.265401446028445,1358.7293640244209,733.0507726889173,11.548848233256708,Dolomite,165.72337410323792
41,27.28296095500716,170.70124307745488,19.030569707063123,2941.353090819488,444.719760809744,10.866867875569602,Sandstone,149.72909134375118
42,6.547483450184828,104.62535041048979,18.08477278435916,1226.6070094549284,533.8406062424385,9.268093476545378,Sandstone,121.25051325972711
43,45.91941809354519,147.62479270118126,7.869221796730437,1807.2020047231827,609.6949846832509,11.166742607570052,Limestone,181.75909813416163
44,16.645099172000762,184.0368847530662,26.503492333735874,2475.7699696692125,505.59523793474557,10.99351826383963,Shale,155.40680505695516
45,34.81350279592919,146.22084634552266,23.070357580212093,2409.1088560548906,513.743227045134,10.909876681829065,Sandstone,146.45193688516355
46,19.026998424023493,92.61432646550873,6.69170904750004,1845.4572737878646,465.1423337510422,10.459143471952963,Limestone,118.11495733823264
47,28.403060953001486,63.41610941791532,22.69587743074422,1693.0483359054365,582.1159083422681,10.614626415957103,Dolomite,119.29045625972078
48,29.601962570447583,181.81384234613017,18.588455433566153,1795.224757105741,725.287264007558,9.837770108472416,Dolomite,214.91050877973265
49,13.318450498648717,62.9777175190542,7.0431336436694565,1528.5525263172785,400.7641890031564,10.577250770569213,Limestone,110.62554322214828
50,48.63130824940514,182.45823417578794,16.45751603821641,1410.6658774135997,767.2165193767207,9.290223622713913,Dolomite,222.15167086397105
51,39.880977051250156,134.05119876380968,17.117407178251174,1966.07939511778,644.5438268741148,11.720697589441507,Dolomite,161.7640917190834
52,47.27745237038851,191.46947779180547,9.144363504081895,1537.0675121352147,711.6366063400151,9.243107818794831,Shale,231.05136194730218
53,45.2672307692442,171.82965300831316,28.642453675007058,1574.9233297945002,578.0953463150058,8.839865159557865,Dolomite,185.14066846445905
54,31.905499046498832,199.71077547466726,26.249384287016547,2313.512126949114,689.7583507120318,10.24498410542863,Sandstone,215.05480433539407
55,46.48434057604026,109.09965416323942,21.725558433227707,2937.074663399784,308.10019866973363,11.133229758024248,Dolomite,102.42154485408102
56,8.982162592336378,167.40636045035777,16.55738902501518,2207.27440111875,709.1902123897676,10.250867299734166,Limestone,186.32492828160258
57,13.819228808861533,116.2703279052939,15.294138539612712,1153.9589341299325,320.0694295426833,9.607016527805234,Shale,97.19491016163526
58,7.035228000974213,127.18258684254724,21.274336678773853,1151.1672277081339,744.9566881814312,10.732684735561763,Dolomite,181.16066825780334
59,19.639864884346895,147.8507648505718,18.635796735172637,2902.846441691132,795.9813736193216,9.8880093416488,Limestone,186.34807248832826
60,22.49047803602669,182.31479598608743,6.5568276470471405,1594.5815806146672,447.0337310883889,12.231470760506532,Sandstone,153.01003268633613
61,17.210706429825315,197.7716856879013,17.812566219258294,1184.1339721649508,405.1592781428968,12.190580558414288,Dolomite,140.8550290397602
62,42.29318791183682,167.55827794103254,25.160090430820986,2198.0891743007633,682.6816819290203,10.509487279888383,Shale,193.87016071033614
63,21.053899701211517,118.48734950342673,16.48099693992395,2247.2975565805323,426.5131704601266,9.811535976073035,Dolomite,135.89458753796671
64,17.642052935932135,118.98998031878983,6.298914438856711,2297.0096402373765,732.7811915861017,11.448529655826556,Limestone,177.58952228802642
65,29.42132374212118,163.2615222224448,24.656954984600826,1534.8040557150825,351.42129607873835,8.646851773932266,Shale,127.41424507515092
66,11.341590123864318,93.42880040756233,10.03409455339936,1030.22136842895,362.97759818967916,10.399076024174605,Dolomite,95.98487155551355
67,41.098864133931784,75.46637583839525,11.465520872200969,2930.030738908944,789.5757775503077,9.845293577081334,Sandstone,192.56724846282367
68,8.354778965589688,109.64710206970872,9.117658835807397,1501.786091382205,636.9194491350023,12.18214354041022,Shale,130.6287786207925
69,49.40991214702328,100.21345883157144,13.25537662178744,2352.052576105095,723.4436122144764,8.548012109090731,Sandstone,198.56578394944734
70,39.751014618349586,101.48313686383861,23.918787642215875,2413.259739757419,462.164688675759,10.711259502873396,Limestone,143.09512665921932
71,13.942205669037758,92.70508514698739,17.984646487598432,2220.014834158971,638.2418747603022,11.462654324266504,Dolomite,138.32891754803526
72,5.248495270562108,65.89304654909067,10.122031853767814,1625.8147884272964,597.1209136542986,10.440071950096165,Sandstone,118.79473070032776
73,41.695764280467536,62.502350862677936,26.94575195380102,1542.1925075281315,601.5750600614736,8.841612120650886,Limestone,157.1939917188903
74,36.80858047314277,198.28113456304442,26.98954637378823,2195.336565405406,641.2662297688607,12.38984556011161,Dolomite,193.6252736702121
75,37.80532256184443,119.88823872302072,26.76446062615017,2732.191267223383,587.6795865645493,10.572041725504391,Limestone,157.39356981375985
76,39.70716560086756,113.80573060235542,10.969905284538482,2893.467457846791,514.531184651333,10.956744977276045,Sandstone,157.7687524403526
77,8.332009328034067,155.15061957702977,16.280983604524703,1211.8116088075153,437.9613471902734,9.44643913083003,Limestone,137.71547632897432
78,21.130957784492267,90.55554430110898,29.624741403521877,1309.6572251954397,684.290665456601,10.433992340427215,Shale,177.33889314428131
79,10.214107678630837,192.99456575303154,24.30031190774976,2889.4725175661592,413.1362150015931,10.216597967833287,Dolomite,140.79366361538536
80,43.83965416440171,170.08830201817727,5.679185530638995,2473.070456669585,646.1771530772071,8.799583368007935,Limestone,223.90190660078576
81,33.04841570724011,72.51754032371633,6.630114781512301,2765.987649659546,416.66641132466333,8.92464141418987,Sandstone,115.01734945829182
82,19.890411118369215,118.46130860988997,16.598284420308318,1405.2652682706862,612.665084977227,11.849890078475099,Dolomite,141.49721094653518
83,7.860125762871064,183.07656305870307,27.730505146539002,2175.171742218804,673.5391335645145,9.459279808826361,Shale,180.7956937563632
84,18.9942044772048,192.26248312079744,18.467544948817856,2402.2791888349475,409.3569444532696,9.279833085994522,Dolomite,143.889922769932
85,19.633249491203618,125.43621157498177,17.445312700857258,2360.2237708939456,329.97165043065417,10.519645805000557,Shale,90.58816183751101
86,37.83227802521289,145.87759448949907,7.636842498915764,1816.3033817333962,365.486871497087,11.574988525450053,Dolomite,130.78038517871425
87,33.69008621098459,83.38475245289052,21.41950261810735,1030.7897833826169,602.9984836355127,8.747786074315952,Limestone,157.06741227371012
88,44.924573415934695,198.76360765917673,25.552579015005637,2165.8521136085265,724.7232031128677,10.807231678553023,Limestone,231.00653934384044
89,26.24967163228772,92.43403819368208,14.510500187689058,1506.2030783592174,322.4984106177122,8.976841771362293,Sandstone,104.79540048980022
90,10.381741067223576,191.98244837891758,24.39029627313319,1900.5084922857807,667.0756295208231,8.645844203302474,Shale,190.25923096936467
91,37.09601542503478,150.9505308589316,29.11191634752029,2915.162030167635,470.65932297502604,8.71097580864887,Sandstone,149.49638079917165
92,39.23532718776038,145.08315128304028,10.094161478192227,1798.0706352848695,539.2641849597612,11.836656432833765,Limestone,165.33328760054147
93,30.25747389062733,131.77639154231122,18.083240779868532,2679.6032133288536,764.4297749227828,8.971889934512246,Shale,189.31352144234154
94,39.69352309795524,92.29377364048622,12.178448952114389,1377.0812114985024,465.9857523679227,8.680605457649168,Sandstone,158.60709613746323
95,27.220801836397584,84.71392448077115,24.821360475845985,2344.9209960500575,532.668466969743,10.25159954857165,Sandstone,132.5423287407876
96,28.522977322189732,90.86806926982455,19.43983414702894,2954.013908877887,306.84120738034056,11.8759738877681,Sandstone,88.7514425786346
97,24.239345826134734,86.10135670019564,20.864560438757593,1203.7862017458735,340.7993600024192,9.549633505957207,Sandstone,85.9472400486307
98,6.143860703484283,169.14182629934547,24.947853990397352,1016.6398844543841,429.295795567392,10.186850470103666,Sandstone,158.03335451892764
99,9.8551142146987,109.01753628334221,14.899261816561372,1867.1655852652289,313.9261204105372,8.659690130255004,Shale,77.10388354131115
100,6.414313355903041,68.09797471887549,27.87725171017608,1185.2509661027343,615.6876630241254,10.296314056539504,Sandstone,119.83659698113968
101,33.63846850687012,195.67436821971359,18.3257216811535,2496.768699352463,513.1991784008112,10.810452322548535,Shale,180.60018681200484
102,19.1460191484347,183.7300238948796,8.9488705708837,2829.097327697118,574.072601364011,10.78362821500858,Sandstone,186.97559719898985
103,27.885681102411624,189.88531964732982,22.39747795422006,1868.0419454175176,387.3235929481648,9.829706768697461,Limestone,155.36341275249484
104,45.84049132667418,199.28709517050095,24.83153376095636,1517.423284310882,447.9660147183081,9.762132722652542,Limestone,192.997553186437
105,16.21815031169937,84.34533489072822,12.919041926688166,1868.8066380132195,631.9122374263625,8.926494475746392,Sandstone,156.30741556856674
106,23.46723153660334,115.47388264637223,26.429481424968824,2446.895635700002,782.6513618151998,9.967193282585074,Dolomite,174.76777201484282
107,38.99980123443719,166.15338659857278,27.65358136914416,1018.108323160742,325.2083868011046,8.897978675491858,Limestone,128.9596630381721
108,15.29591744712301,157.4428865275309,11.922612184445224,2178.907978969394,745.1921604276331,11.566383778848206,Shale,198.01976261888134
109,8.464095942295685,81.54542688757971,29.58803681788055,2226.583369774758,588.4406006556042,12.365097190992744,Sandstone,142.41816385961812
110,18.038815381119562,174.2166374986865,8.517788201218961,2275.3764937918713,581.9597833778118,12.380297826666828,Shale,157.70226835507995
111,12.2549579264302,91.42168005713249,10.05039171006225,1484.0441599617543,550.1392676038802,11.960284397501574,Dolomite,137.46063448574196
112,46.83639435541579,91.33446607516723,9.605620980950654,2428.1054467562535,334.6970429520917,10.903168597358476,Sandstone,119.583890813769
113,41.365417080398764,135.1764192050779,27.34974275019676,1182.7829726635528,344.93842586808034,11.30346278897552,Limestone,129.8988263136994
114,33.503169042969056,143.01159087783844,21.357313808124047,1398.5406729336016,600.456002829543,9.640823210721656,Shale,171.9385332649154
115,44.215726558447294,141.21206909729358,8.802607080556822,2754.9400933089637,470.47928571777913,11.023081680690483,Limestone,152.59301366665375
116,41.165243460460154,72.80815723568568,16.008085459208722,2477.446301453133,758.6340332888403,10.32259819775951,Limestone,193.80305208818015
117,13.395652649871613,182.84452076825323,20.38245062674505,1027.4911080226905,503.2952686797361,10.428069359107731,Sandstone,163.22436508216794
118,45.165154932049,97.18400596241885,7.086602124734583,1496.7525207396004,371.64072935132054,11.531106241500632,Shale,132.2144814336498
119,29.270400886204282,78.13208897959258,27.06040921018347,1428.8129659863291,657.359416751018,9.627673422389007,Dolomite,150.03627855854248
120,41.334806982382815,184.4247311816568,25.090088386038378,1541.6126560739451,446.67671072050496,9.772158446778079,Limestone,158.97157810628516
121,45.324108496557194,193.79120975216549,17.630169339415957,1495.1195405597728,562.7351536779465,12.198567164514547,Sandstone,181.62199606698306
122,19.310156373733875,180.69786641716308,29.17816538147926,1125.0525914856914,648.916392752585,8.72489717940389,Sandstone,196.02785443791794
123,9.952336603745454,173.33225046148294,15.444024481877493,1917.8810331936406,750.1320556010352,10.442537193653362,Dolomite,200.17425738081764
124,15.257082314387375,151.73387728946304,29.602757975912446,2465.46694957233,696.0955974008381,12.151203201631446,Sandstone,167.43232612841976
125,24.219850488181535,137.1200318852795,21.697999970090677,2213.463449434873,638.180533936362,10.941452031272629,Limestone,165.21308516700893
126,41.81066446651219,72.17814638759742,20.866781831348536,2345.7433371961597,639.8165911975718,10.685628296848527,Sandstone,157.15368688730166
127,43.732876246535454,117.18344982989782,9.148872382394625,1162.2983570724782,772.9623220160433,9.49897671691742,Shale,196.79939974599853
128,5.312845873903582,112.17639238172396,27.0481939576161,2902.9814203535743,447.91204874826803,9.873101956257793,Shale,96.19266952221997
129,27.983628615990458,96.36552972644567,15.68724219801538,2676.9836676860496,300.5560470980937,11.908193663218771,Limestone,80.00010904109
130,23.783495141695056,161.2788159164019,9.055835144561984,2610.1806369913256,435.9772796990993,10.736872527073832,Shale,139.97576193796553
131,14.99485147118286,129.42260291102792,5.315187999393976,2645.967610083535,408.945689813372,10.55896877502712,Dolomite,111.67103815849856
132,10.393941530015727,71.34647022707071,18.993892090959562,2865.4210162655227,630.9172925569991,8.898318854160117,Sandstone,121.92272629085325
133,20.192682713163258,90.82564827297358,18.18499055306691,2088.5079322273955,616.8557998827646,8.564112625820492,Limestone,170.14280354670356
134,47.43093667606336,155.6562269123434,22.983840559228963,1400.5640357352518,596.7306913523619,12.354740754748196,Dolomite,194.05475427481596
135,19.544131940933987,70.65832032864202,27.256451325445052,2233.567215705082,308.1217216047269,10.007944669147367,Sandstone,67.09264112350593
136,28.345577978451473,179.1689679668276,6.985164616075738,2485.7629873358783,664.3890272253237,10.912852248398018,Dolomite,202.0842083004582
137,36.635853150283005,129.3205137819564,23.287412258509057,2475.834786708051,461.76520624274576,8.81886029274914,Limestone,148.69258361139288
138,21.363332107068228,127.28212082573071,9.685298602439556,2042.8980483337602,632.5279945033155,11.232457142892187,Limestone,180.72863644878672
139,48.73019372244323,142.93708985233246,26.4544263289291,1136.9174386671561,578.2892142510766,12.230266834823844,Dolomite,164.0581700858018
140,48.310128272395005,175.45533522952087,25.476587846541403,1742.2258768602555,471.36546271395355,10.802661011989679,Sandstone,183.08211165108412
141,16.330203312141386,108.69328910630702,18.51984387463861,2841.533216926715,367.28813355205386,9.004461289501641,Shale,95.75343808900558
142,27.376182765157346,154.92226135826888,22.75606996558279,2168.897819514852,347.2094488302405,10.826886109893907,Shale,106.33475233216316
143,18.539523941754634,139.20247495941075,12.85875282959371,2076.663886511427,715.7591665561117,11.565388852418609,Dolomite,189.12834834811056
144,17.81782224698604,97.38395782371899,16.779197473320366,1537.707028764387,759.198771040779,10.125666146296075,Limestone,190.3770814203522
145,6.659912630953976,183.0081980897221,25.54092244276179,1736.8978398331578,624.8940233821497,12.019350991765872,Sandstone,196.5896160433591
146,32.43039502909536,171.63964302496993,16.481629929330346,2790.6921783063385,351.7170574302417,11.094731813429458,Sandstone,126.06341938360109
147,27.620556045298766,152.18325685217957,13.944956633136044,2332.9260950536714,501.01360844412034,12.09699567315681,Limestone,161.0436942904396
148,7.316543806249521,179.08144207319387,17.3553111812575,2574.774053504666,664.4696000525786,10.994021244989348,Shale,175.1130319887448
149,17.539090890647515,181.42118813437233,25.70623131093046,1908.6908461353103,689.910442005034,9.025151888019296,Sandstone,204.02457998501993
150,45.87196486849942,159.17081674010487,13.380201184271819,2260.4944389123157,359.1093111455443,9.738766844420756,Dolomite,128.1846144488708
151,15.780285080013758,177.1818659709141,9.344039828393594,1496.7672174864151,300.01535942269123,9.307179793009828,Shale,106.23955897621772
152,11.52026924410504,157.6460046336997,22.80035050826952,2410.9216605669726,656.0685229403025,12.13530599086745,Dolomite,158.12643936472364
153,27.025374212490334,155.21970804644207,25.649455317702046,1855.2026674066747,478.29808799310285,11.541600269149932,Shale,144.0203125812946
154,49.35427043497703,146.6055929501258,7.5159369630883335,1885.091029629491,427.2406658091301,11.205593475640024,Limestone,152.59661532947024
155,15.892487218017518,165.38032953806976,10.996852818898617,2298.6446491537636,306.4487348947627,9.703865278526486,Dolomite,118.69218768048961
156,35.246099633264535,82.20471474103032,8.549299744024847,2872.5612429378534,570.1497033807498,9.236179088200855,Dolomite,159.24873395743916
157,39.27288268979229,183.32190628784997,13.698535289554165,1128.0126932172418,725.5753677129909,11.525804351955648,Limestone,227.719943449315
158,15.693689479657985,182.0580938843325,16.258774472635316,2649.486474694015,778.815823136294,10.39663178351632,Dolomite,225.60489524973474
159,37.76973568753368,64.09461962483829,23.72065842408266,1584.7662208243862,582.8724753066447,9.403158208602516,Shale,144.62133123089956
160,21.550240972366396,175.61434507906677,21.278689622041853,1887.8389090127557,557.2306638699471,10.966487912661101,Sandstone,157.674019800095
161,33.453762376711076,78.04178144628233,20.52321418696078,1043.826657550018,342.5281927446206,8.661335408553807,Sandstone,114.86551595787822
162,33.50883698424026,106.91663959627986,13.80937366524136,1602.0921556686262,574.4364007712999,9.804681016513014,Limestone,152.79773486671397
163,29.10986078336413,164.09115588082508,26.036188827119,2005.262485260261,489.9895394826973,10.374227978364539,Shale,161.4470074913102
164,9.063039652448374,82.50638544676315,16.782179184954114,1112.352154694878,603.5676404417884,9.091833336437624,Dolomite,146.67501655743922
165,42.58861230151571,174.5153833766687,29.477623450378864,1982.1914587663302,494.36317393827335,12.438617910363359,Dolomite,165.91981949610428
166,19.435102923728113,176.49878491408387,20.85355345739342,2854.221257716855,420.1495617251834,9.336389458358457,Sandstone,128.78455960177183
167,13.393332967993441,131.04548272651706,8.156618539112568,1210.7864362156104,347.48263761418826,9.021412520173062,Dolomite,97.83683727292545
168,6.834881369964377,60.8940220403567,21.90443905188585,2528.881456151009,457.45922229444784,9.314139495547586,Sandstone,107.62137427059082
169,31.59018244347088,100.18533864448779,13.127600385792475,1819.3421067519853,348.3224171438761,11.576244532638897,Limestone,105.3913709930643
170,35.49039628290271,146.3697685726039,22.158179917152435,2310.347429048676,388.448475411992,10.20202263708737,Dolomite,131.0435309729765
171,5.746452301753527,197.36606492383928,6.7410287040601435,1520.4731959704586,793.668079289773,10.761663759010151,Shale,224.35243783998393
172,28.044187623467643,148.45389378233358,9.372035929398985,1318.9845250827166,522.0517784533093,8.584036627945443,Dolomite,167.62841901655497
173,15.192309883907209,96.37250134898237,26.393431472644657,1320.925228542453,565.9358832525083,8.637725234293258,Sandstone,138.5247196333128
174,34.032775568425244,148.76079843394558,10.679488925587872,1140.9838912862892,736.8092643686077,10.283302199308064,Limestone,207.2410112280793
175,12.846489305224615,135.59795316021976,25.9260281310735,1371.2934098024862,797.7844502453439,11.766620972806495,Sandstone,188.33363277526632
176,36.09219821461097,169.1783553211601,11.98190221136026,2328.4387699779363,591.3572246723407,12.04095551483026,Dolomite,191.3431495096089
177,22.403090583524182,74.97728943577418,21.072047751467693,2763.3812236870162,706.2369105220859,8.84682627038256,Sandstone,168.89020237491644
178,47.152849493153056,166.54390635028392,22.353764337745776,2628.251371182324,463.4705121683376,10.65345240840409,Sandstone,165.30388378064663
179,11.188442486569697,135.77732101465546,17.816368828626324,2370.2686197489684,452.87197872364555,12.152918745117082,Limestone,133.51963873778968
180,20.347985797261632,194.81888054025924,12.632766917418282,1220.8637268222053,501.3518604972801,10.051891017591545,Shale,165.7917518169747
181,10.106308455826507,107.86210324541605,10.316109409277402,1578.3748925918997,636.2536313368246,11.818263325713474,Dolomite,139.0785428936397
182,46.61121282253532,148.56706503875273,5.829733864060655,1619.613750644938,641.0958446275494,9.034782617597745,Limestone,196.87821735157883
183,44.48027090214415,190.48393477140246,12.598660031018095,1499.9138927952424,457.6197173247254,12.241577958671195,Shale,162.8526287786079
184,16.607373247182004,74.35136191869509,21.329069763282074,2030.0113194194462,366.60496206831436,11.50569327012521,Sandstone,83.70026082602078
185,34.69928207153806,191.21198821310315,28.457620461212066,2071.1076297593454,616.1981282327542,12.265337571147606,Shale,201.19427278505708
186,41.77499900905471,156.30400112211387,26.7801120565763,1713.7719503422204,364.16293109438226,11.206468934210026,Sandstone,128.5234746350575
187,29.984036521975806,69.49718827472407,24.151619413382566,1707.5783174728722,589.246254114665,9.953615727997708,Sandstone,142.51387966189645
188,28.83427602602029,102.13489937255427,24.711183581332467,2657.111195812163,646.7110640281545,12.25272469009889,Limestone,151.96202109338017
189,15.883353090520325,159.14409241033943,21.624622586899882,2578.5856966393712,650.3057481972257,9.602267105236713,Sandstone,176.60666671197782
190,9.189624551265464,69.42908420562804,11.507171439150074,1615.5916633614913,676.7360553297983,9.82869008824693,Limestone,130.87351141742528
191,45.374709107899704,141.50386442467826,27.679875767645747,2827.576887746519,736.4297107828322,11.30323367200696,Shale,201.18708452935883
192,45.51881257234987,108.42362797341394,21.76830779764585,2905.630034005012,549.9794959823942,11.561265198101545,Shale,153.61729494969944
193,33.48956557729706,146.9281724874468,19.011015774510998,1653.4850840600816,665.1245947647856,12.217613935396615,Sandstone,194.15879105978
194,20.25634059719153,66.4038847337518,7.774736730337027,1708.8498975861098,609.5863676829183,9.319209636224837,Limestone,145.05052622088556
195,20.714430857569738,182.0151528613327,16.176388595160635,2011.2683068439178,393.3199698988413,11.691992140876895,Sandstone,128.43149605194102
196,37.668005549160775,196.28845568483555,16.50895678004816,2882.241625067347,312.8448224347041,11.454184213587855,Limestone,152.62497893023323
197,45.36996169786597,195.6428997399968,26.614090238066748,2752.638866284623,442.27069283846686,8.755178225014392,Limestone,174.67048576764986
198,44.91888909193028,164.95125644400946,18.666205504694712,1205.1359251671797,521.5168531688097,10.048892564840827,Limestone,179.79647805707623
199,40.09439956359307,78.21207361828847,14.510013724260242,1785.4614865428325,608.5529722143281,9.631061828240394,Shale,157.27752040271335
200,33.891424076942954,166.15684743006318,29.420008212766483,2106.742379499544,724.9796652516027,9.717961697416122,Limestone,200.10729015917056
201,8.786298424777197,63.44216830423221,7.768014833157892,2006.2649451030802,398.12285835308285,12.431787518218803,Shale,85.67681243571134
202,12.27329213425762,63.097297214059616,15.563710707798615,1387.7261358737853,362.77489494923856,11.071109653919711,Limestone,83.9798961073846
203,45.43493848371857,105.30543068093577,6.0506168792851325,2717.6335423363093,781.7399737371638,11.370704631173998,Shale,191.26779550692282
204,32.289307684681546,128.4100466566532,23.49760301917326,2353.8815659936745,354.0222796882035,12.406470549260037,Dolomite,104.25380504110959
205,5.4138673227483345,167.85703849309107,27.951913804978766,2675.8167497036075,539.2455350535946,10.008807129830554,Shale,141.78437896488293
206,9.566219428971444,155.66135272491073,12.000933238762236,2717.5285586989444,592.7818643966509,11.707360673811223,Shale,161.47408793931643
207,34.85757960986251,122.42637889274476,26.45854191997802,2496.7117073314794,570.6872104537191,10.238123853217981,Sandstone,172.34071065518702
208,5.227771273079841,98.30773327943322,12.305455761547444,1878.4212024994347,343.0160785164716,11.978134687259919,Limestone,76.27118797590006
209,12.236362313787438,199.59743002207955,27.76925404109788,2221.093510030849,328.5134570018097,9.222630165245214,Dolomite,114.63256252362855
210,29.693020521496376,119.66538231303622,23.8490475899196,1320.7308122394863,352.74171373051786,12.290744708257119,Sandstone,104.6829301247042
211,36.135283896171195,123.19418340615456,25.122669421035965,2347.2908349498157,592.7938419363063,9.375086833643518,Limestone,158.10542800463136
212,34.338256677617025,82.90733496683369,5.450163890011362,1358.5065114785616,572.1724438171606,9.804882027923727,Dolomite,146.16375815424533
213,15.09211892572519,171.2733368249901,29.07025892685065,2387.8991810203133,416.8703960183721,11.524768936427122,Dolomite,131.84284840606432
214,37.04806496063912,157.11551160940843,23.16677480175808,1459.1963215079372,618.8870709227958,10.075020566261626,Dolomite,171.02779759291892
215,15.676208937356003,90.90774579042645,12.618777384653333,1235.10260030044,710.0337510278247,10.932845507065787,Limestone,168.48030267022398
216,19.642986417167048,71.53334638621797,25.734866621471173,1330.568980285915,320.7894799232969,10.278294004277715,Dolomite,55.1817270555447
